ORF,baseMean,log2FoldChange,lfcSE,pvalue,padj
YGL176C,40.23773027787175,-0.41262595153802384,0.29024409242085203,0.12808403995695727,0.19548793312557433
YGL178W,268.4420068234674,-0.16417386390471866,0.21830643721578352,0.43385869764356344,0.525805227251475
YGL179C,86.23740620665052,0.14271279228294229,0.23009618124343317,0.5193260175810326,0.6061230523929211
YGL180W,235.84539937313477,-0.14210915550259737,0.17906758078488524,0.4132940228238941,0.5059987067010069
YGL181W,63.39825867087851,0.46031426968336825,0.2777193583342183,0.07771935177095207,0.12803527432000042
YGL183C,34.83590589957513,2.1131018316276373,0.45455523252417857,4.2728224068142194e-7,2.383123076469127e-6
YGL184C,116.83876195479138,1.5500960095576763,0.24974967403571344,1.1724888669973372e-10,1.1017643385400579e-9
YGL185C,35.53884842512501,-1.5897541716269874,0.32724610134174925,2.92970892756466e-7,1.6819335808003174e-6
YGL186C,387.5080024959064,1.1129331384579266,0.19374837129227143,3.4866096945331908e-9,2.6907830139281774e-8
YGL187C,837.5268643235662,-0.059445233733564404,0.13535216882161222,0.65524114750729745,0.7299376440270027
YGL188C-A,4.7289942115034735,-0.5731893179041412,0.6893302181111329,0.2146772411874737,0.2963100910679279
YGL189C,775.9304156715162,1.1173129980382543,0.1784552717706019,1.4647703680350364e-10,1.350486086572962e-9
YGL190C,129.9776161219726,-0.353575691648143,0.19829721782445048,0.06555592038849622,0.11117814624361487
YGL191W,1402.4948208268138,1.0675470674014904,0.2495375900552628,7.62451093264654e-6,3.4182253975139794e-5
YGL193C,5.170643268160201,6.647942098528068,2.599514320848448,4.465005635960409e-6,2.0844974642285755e-5
YGL194C,43.85667131012688,0.05928504000506577,0.2665326990859533,0.8152457805474281,0.8605209326303102
YGL194C-A,7.685141140910905,0.2503516357564248,0.49625811965488925,0.5307993599770844,0.616327528893914
YGL195W,305.71505511024924,-0.752005066406688,0.3052875943352619,0.007817966723205722,0.01757845274325697
YGL196W,203.59620669497053,-1.1945840970588113,0.20562878668424364,2.103990001477116e-9,1.6834786483208586e-8
YGL197W,159.2250483114184,0.04198482630747957,0.18374581190671882,0.8156294723244508,0.8607712292832883
YGL198W,67.86156112686754,0.5357889720558897,0.3303501663874453,0.07597455246585616,0.12568973144562626
YGL200C,216.09473444734596,0.8486615566341322,0.22304206167820848,7.524815301605493e-5,2.7742147059842473e-4
YGL201C,72.87535353750502,0.07119200260272189,0.21777135098000225,0.7338482157561157,0.793280060948954
YGL202W,165.36010361009932,0.6750041609146312,0.24513261672605277,0.003844499754338666,0.009372663784653793
YGL203C,151.16569325791392,0.5149697907265314,0.29633005144537744,0.06209824675983605,0.1062718632898193
YGL204C,2.064045515728601,0.2186378656925547,0.7134058016616348,0.5770526902557435,0.6586104216770741
YGL205W,63.993841201251676,-2.318603403105905,0.3207855049956736,7.503363988295312e-14,1.0320200633081584e-12
YGL206C,746.2251901482578,-0.3362259603965458,0.261961720211672,0.17538253748749297,0.2517260105922823
YGL207W,250.33789843207217,0.7663670191449387,0.1552996033785241,5.049065942848078e-7,2.7843346743987564e-6
YGL208W,49.186657745500355,0.39989012437133953,0.27810723217131045,0.1260692119880934,0.19326735192747943
YGL209W,81.16656688790182,0.5539402443925316,0.25114106655326063,0.020128071326951366,0.04030418101029164
YGL210W,67.54608710276031,-0.548175745747387,0.27787124024754983,0.03602217144657145,0.06665350123053376
YGL211W,73.13098566641871,-1.3031396468826872,0.2917841625648187,2.452867067899242e-6,1.1984765632090055e-5
YGL212W,29.164644520950592,-1.1238191004275135,0.38097029799570975,0.0011064970693867846,0.0030945034707183746
YGL213C,67.11636259597225,-0.1983093939135054,0.2411076177394787,0.38588782305032526,0.47873240067058725
